product_name,retail_price,discounted_price,overall_rating,category
LG EAD63689301 USB Cable,249.0,249.0,4.6,Mobiles & Accessories
Uniball SAR Ball Pen,150.0,145.0,4.0,Pens & Stationery
People Graphic Print Women's Round Neck T-Shirt,399.0,200.0,4.0,Clothing
Pearl Paradise Briolette With Moonlight Elements. Swarovski Crystal Stone Dangle Earring,1380.0,966.0,5.0,Jewellery
Regent Analog 28 cm Dia Wall Clock,1299.0,799.0,4.0,Home Decor & Festive Needs
Yepme Graphic Print Women's Round Neck T-Shirt,699.0,349.0,5.0,Clothing
APS Premium Scratch Protector GL-HH6 Tempered Glass for Huawei Honor 6,799.0,399.0,4.0,Mobiles & Accessories
PrixCracker Honor6+ Tempered Glass for Huawei Honor 6+,699.0,299.0,5.0,Mobiles & Accessories
Vmax SC161 Tempered Glass for Huawei Honor 6,999.0,499.0,5.0,Mobiles & Accessories
President Shell 40 L Medium Backpack,899.0,539.0,5.0,"Bags, Wallets & Belts"
Zwart RYKER 30 L Medium Backpack,1700.0,748.0,5.0,"Bags, Wallets & Belts"
WOWMOM Self Design Baby Boy's Track Pants,299.0,299.0,4.0,Clothing
Top Notch Solid Women's Polo Neck T-Shirt,1499.0,299.0,5.0,Clothing
Police Solid Men's Polo Neck T-Shirt,1899.0,760.0,5.0,Clothing
Pilot Ball Pen,995.0,995.0,5.0,Pens & Stationery
Regent Analog 31 cm Dia Wall Clock,1599.0,749.0,5.0,Home Decor & Festive Needs
Indiano Women's Leggings,599.0,349.0,5.0,Clothing
"Planet Steel, Plastic Dustbin",1100.0,890.0,5.0,Kitchen & Dining
PXL Men's Solid Formal Shirt,1900.0,680.0,5.0,Clothing
Oye Top With Skirts Girl's  Combo,799.0,479.0,4.0,Clothing
Oye Top Girl's  Combo,799.0,479.0,4.0,Clothing
Oye Top With Skirts Girl's  Combo,749.0,449.0,4.0,Clothing
StylElite Women's Printed Casual Shirt,499.0,270.0,5.0,Clothing
Harry Hill Athens Loafers,1999.0,1099.0,5.0,Footwear
Bosch 2 608 521 039 Screwdriver Bit Set,375.0,375.0,5.0,Tools & Hardware
JJC LH 60  Lens Hood,999.0,530.0,5.0,Cameras & Accessories
Bosch 2 607 001 513 Extra Hard Screwdriver Bit Set,1038.0,1038.0,5.0,Tools & Hardware
JJC LS - 55  Lens Hood,800.0,699.0,4.0,Cameras & Accessories
Bosch 2 607 001 531 Extra Hard Screwdriver Bit Set,277.0,277.0,5.0,Tools & Hardware
Bosch 2 608 521 041 Screwdriver Bit Set,374.0,374.0,5.0,Tools & Hardware
JJC LH-74  Lens Hood,850.0,850.0,5.0,Cameras & Accessories
Bosch 2 607 001 528 Extra Hard Screwdriver Bit Set,368.0,368.0,4.5,Tools & Hardware
JJC LH-83F  Lens Hood,1100.0,1100.0,4.0,Cameras & Accessories
StyBuzz Embroidered Decorative Cushion,1499.0,398.0,5.0,Home Furnishing
Bosch 2 608 521 040 Screwdriver Bit Set,653.0,653.0,5.0,Tools & Hardware
Bosch 2 608 521 043 Screwdriver Bit Set,846.0,846.0,5.0,Tools & Hardware
DGB Flexi Touch X-11 USB Led Light,329.0,259.0,5.0,Computers
Omax EW-60C for CANON EF-S 18-55mm F/3.5-5.6 Lens  Lens Hood,495.0,270.0,5.0,Cameras & Accessories
Spalding Cross Over Basketball -   Size: 7,1085.0,809.0,4.7,Sports & Fitness
Bosch 2 608 521 038 Screwdriver Bit Set,343.0,343.0,5.0,Tools & Hardware
Seastar Stadil Canvas Shoes,899.0,899.0,5.0,Footwear
JJC LH-83II  Lens Hood,1199.0,910.0,4.5,Cameras & Accessories
Vinex Pacer Basketball -   Size: 5,549.0,389.0,4.0,Sports & Fitness
Bosch 2 607 001 526 Extra Hard Screwdriver Bit Set,433.0,433.0,5.0,Tools & Hardware
Nivia Destroyer Basketball -   Size: 7,520.0,520.0,5.0,Sports & Fitness
Spalding Cross Over Basketball -   Size: 5,955.0,955.0,5.0,Sports & Fitness
Little Kangaroos Girl's Trousers,1299.0,649.0,5.0,Clothing
"Spalding Chicago Bulls Basketball -   Size: 7,  Diameter: 74 cm",1099.0,1099.0,5.0,Sports & Fitness
Finger's USB Fan Cum Power bank Black New USB USB Fan,999.0,849.0,4.0,Computers
Leather King Adams Black Lace Up,1999.0,999.0,4.5,Footwear
Leather King Blake Black Lace Up,1999.0,999.0,4.0,Footwear
Generix HDMI Female To Female Coupler Jointer Adapter Extender Gender Changer gx-hdmi-coupler USB HDMI Connector,299.0,166.0,5.0,Computers
"Smiledrive Portable Key Chain Charger IPhone 5, 5s, 5c USB Sync & Charge Cable",899.0,699.0,5.0,Computers
DreamShop Flex Flexible Portable USB Led Light,599.0,129.0,5.0,Computers
Spalding NBA Team Toranto Raptors Basketball -   Size: 7,1099.0,999.0,5.0,Sports & Fitness
Spalding TF-150 Basketball -   Size: 7,699.0,559.0,4.4,Sports & Fitness
Kensington 33399EU USB USB Hub,699.0,549.0,4.0,Computers
Grafion Women Wedges,1449.0,529.0,5.0,Footwear
Foot Jewel Heel Brown Party Slip On Women Wedges,999.0,449.0,4.5,Footwear
Wave Walk Deuro Slip On Shoes,1958.0,699.0,4.5,Footwear
Eego Italy Sneakers,1499.0,799.0,5.0,Footwear
TeeMoods Casual Woven Women's Kurti,1499.0,349.0,5.0,Clothing
Rodid Full Sleeve Solid Men's Sweatshirt,1899.0,549.0,4.0,Clothing
Sports 52 Wear Full Sleeve Solid Men's Sweatshirt,2495.0,899.0,5.0,Clothing
Rodid Full Sleeve Solid Men's Sweatshirt,2080.0,399.0,4.3,Clothing
Sivanna Baking Powder Rouge  Highlighter,700.0,399.0,4.3,Beauty and Personal Care
Leaf Men's Solid Formal Shirt,1199.0,449.0,5.0,Clothing
Kalrav Men's Solid Formal Shirt,2650.0,650.0,5.0,Clothing
"Jorzzer Roniya Men's Solid Formal, Party, Wedding, Casual, Festive Shirt",2099.0,799.0,5.0,Clothing
Karlsburg Men's Checkered Formal Shirt,1025.0,1025.0,5.0,Clothing
Invictus Men's Striped Formal Shirt,1899.0,759.0,4.0,Clothing
Kayara Collection Men's Striped Formal Shirt,999.0,499.0,5.0,Clothing
Kraasa Men's Solid Formal Shirt,1000.0,449.0,4.8,Clothing
Indian Weller Men's Striped Formal Shirt,1699.0,764.0,4.0,Clothing
LEAF Men's Solid Formal Shirt,1199.0,499.0,4.0,Clothing
Shaun TrackPant Solid Girl's Track Pants,999.0,399.0,5.0,Clothing
"Beadworks Acrylic, Alloy Bracelet",499.0,199.0,5.0,Jewellery
Sheetalworld Microfiber Set of Towels,800.0,369.0,4.2,Home Furnishing
Riana Copper Copper Bangle,2499.0,649.0,5.0,Jewellery
BigshopOnline Cotton Bath Towel,1850.0,999.0,5.0,Home Furnishing
Trident Cotton Set of Towels,999.0,699.0,5.0,Home Furnishing
Mandhania Cotton Bath Towel,490.0,280.0,5.0,Home Furnishing
Sassoon Cotton Bath Towel,689.0,689.0,5.0,Home Furnishing
Mast & Harbour Striped Round Neck Casual Men's Sweater,1299.0,779.0,5.0,Clothing
Crunchy Fashion Alloy Bangle Set,1499.0,599.0,4.0,Jewellery
British Cross Striped Round Neck Casual Men's Sweater,1599.0,959.0,5.0,Clothing
"Alysa Alloy Pearl Yellow Gold, Rhodium Bracelet Set",1799.0,499.0,4.0,Jewellery
LukLuck Cotton Bath Towel,1299.0,599.0,5.0,Home Furnishing
Sweet Angel Printed Girl's Track Pants,1099.0,499.0,4.0,Clothing
Crazytowear Metal Bangle Set,700.0,365.0,5.0,Jewellery
"Alysa Brass, Copper Cubic Zirconia, Emerald 18K Yellow Gold, Rhodium Bangle Set",2499.0,999.0,5.0,Jewellery
Duke Striped Casual Men's Sweater,1195.0,999.0,4.0,Clothing
Soulxpressions Metal Pearl Bracelet,1099.0,385.0,5.0,Jewellery
Eprilla Solid V-neck Casual Men's Sweater,1499.0,475.0,5.0,Clothing
Bombay Dyeing Cotton Bath Towel,549.0,514.0,5.0,Home Furnishing
Raees Wayfarer Sunglasses,1199.0,249.0,5.0,Sunglasses
LGRL Women's Leggings,999.0,499.0,5.0,"LGRL Women's Leggings""]"
Tara Lifestyle Slim Fit Boy's Jeans,899.0,399.0,5.0,Clothing
ASIAN Walking Shoes,499.0,499.0,5.0,Footwear
Asian Lace Up Shoes,249.0,249.0,4.0,Footwear
Vijayanti International Shin Guard,578.0,578.0,5.0,Sports & Fitness
BelleGirl Floral Print Baby Girl's Boxer,540.0,316.0,5.0,Clothing
Rex Monk Strap,408.0,408.0,4.6,Footwear
Rex School Shoes,391.0,391.0,4.0,Footwear
Clovia Women's Full Coverage Bra,549.0,272.0,4.3,Clothing
Clovia Women's Full Coverage Bra,279.0,249.0,4.4,Clothing
mobiware mw5b mobiware ultra slim 5000mah powerbank 5000 mAh,999.0,499.0,5.0,Mobiles & Accessories
Skovin Boy School Shoes Lace Up,399.0,191.0,5.0,Footwear
mobiware mw4p mobiware 4000 mah pocket powerbank 4000 mAh,1299.0,399.0,5.0,Mobiles & Accessories
YNA Checkered Double Quilts & Comforters Red,2295.0,984.0,4.0,Home Furnishing
United Bags Pencil Pi Backpack 35 L Backpack,1499.0,599.0,4.4,"Bags, Wallets & Belts"
Sophies Shisha Assorted Hookah Flavor,700.0,700.0,5.0,Home Decor & Festive Needs
Elfani Brilliance Lip Color 3.5 g,255.0,180.0,4.5,Beauty and Personal Care
Syska Led Lights 5 W LED Bulb,325.0,150.0,5.0,Kitchen & Dining
Unnati Floral Double Top Sheet Multicolor,2997.0,999.0,5.0,Home Furnishing
Kemei Washable Body Groomer KM-6166 Trimmer For Men,895.0,449.0,4.4,Health & Personal Care Appliances
Safari Zoom 25 L small Backpack,1198.0,549.0,4.9,"Bags, Wallets & Belts"
Wipro 5 W LED 6500K Cool Day Light Bulb,375.0,265.0,4.2,Kitchen & Dining
Puma Primary 3 L Backpack,1499.0,524.0,5.0,"Bags, Wallets & Belts"
Cult Fiction Polka Print Women's Round Neck T-Shirt,699.0,699.0,4.0,Clothing
Bombay High Women's Printed Formal Shirt,1299.0,584.0,4.0,Clothing
SLB 020RP 10 L Backpack,1499.0,599.0,5.0,"Bags, Wallets & Belts"
Unnati Abstract Single Top Sheet Multicolor,1797.0,599.0,5.0,Home Furnishing
Complete Italian (Learn Italian with Teach Yourself): Enhanced eBook: New edition,425.0,425.0,5.0,eBooks
SYON Cotton Floral Double Bedsheet,999.0,499.0,5.0,Baby Care
SYON Cotton Floral Double Bedsheet,1699.0,809.0,5.0,Baby Care
SYON Cotton Floral Double Bedsheet,1599.0,719.0,5.0,Baby Care
"Aarti Collections Women's Self Design Casual, Formal Denim Light Blue Shirt",1150.0,569.0,5.0,Clothing
"Fume Men, Women Wrist Band",499.0,399.0,4.0,Clothing
Royal Men's Kurta and Churidar Set,1999.0,999.0,5.0,Clothing
Elephant Brand 3 Fold Polka Dotted Prints - Manual Open Umbrella,499.0,449.0,5.0,Tools & Hardware
Snehkriti Traditional and Ethnic Potli,150.0,95.0,4.0,"Bags, Wallets & Belts"
Mast & Harbour Skinny Fit Women's Jeans,1899.0,1044.0,5.0,Clothing
Clovia Lingerie Set,699.0,509.0,4.0,"Clovia Lingerie Set""]"
CONVENIENCE vm46 headphone for XIOMI Mi4 and Mi4i Signature vm46 Stereo Wired Headphones,399.0,249.0,5.0,Mobiles & Accessories
MUA MAKEUP ACADEMY SWEET SHEEN DUSKY ROSE,550.0,350.0,5.0,Beauty and Personal Care
Liz Lange Women's A-line Dress,1699.0,679.0,5.0,Clothing
Maggie Women's Shift Dress,2499.0,899.0,5.0,Clothing
Miss Chase Women's Sheath Dress,1549.0,929.0,4.0,Clothing
maggie Women's Empire Waist Dress,2999.0,999.0,5.0,Clothing
Isadora Women's Shift Dress,1250.0,850.0,5.0,Clothing
Miss Chase Women's Bandage Dress,1299.0,779.0,4.3,Clothing
Maggie Women's Gathered Dress,2499.0,999.0,5.0,Clothing
Miss Chase Women's Bandage Dress,1899.0,760.0,5.0,Clothing
Hugo Chavez Women's Peplum Dress,2499.0,897.0,5.0,Clothing
Latin Quarters Women's Shift Dress,1990.0,796.0,5.0,Clothing
Hugo Chavez Women's Maxi Dress,2499.0,997.0,4.2,Clothing
Ladybug Women's A-line Dress,899.0,899.0,4.0,Clothing
Maggie Women's Maxi Dress,2999.0,899.0,5.0,Clothing
Karishma Women's A-line Dress,1999.0,699.0,4.0,Clothing
Maggie Women's Shift Dress,1899.0,799.0,5.0,Clothing
Hugo Chavez Women's Bandage Dress,2499.0,797.0,5.0,Clothing
Maggie Women's A-line Dress,2599.0,999.0,5.0,Clothing
LADY STARK Women's Maxi Dress,2890.0,749.0,5.0,Clothing
Miss Chase Women's Bandage Dress,1799.0,720.0,4.0,Clothing
Legona Women's Sheath Dress,2499.0,849.0,5.0,Clothing
Karyn Women's High Low Dress,899.0,699.0,4.0,Clothing
Hugo Chavez Women's Maxi Dress,2499.0,997.0,4.5,Clothing
Miss Chase Women's A-line Dress,1599.0,959.0,5.0,Clothing
Indi Bargain Women's A-line Dress,1569.0,699.0,5.0,Clothing
Ladybug Women's A-line Dress,999.0,699.0,4.2,Clothing
Miss Chase Women's Sheath Dress,1699.0,680.0,5.0,Clothing
Kashana Fashions Women's A-line Dress,1899.0,690.0,5.0,Clothing
Hugo Chavez Women's Maxi Dress,2959.0,897.0,5.0,Clothing
Elite Collection Medium Acrylic Sticker,1299.0,999.0,4.0,Baby Care
Kielz Women Heels,1499.0,499.0,4.5,Footwear
Sindhi Footwear Ballerina Bellies,899.0,349.0,4.0,Footwear
Uberlyfe Large Vinyl Sticker,1190.0,595.0,4.0,Baby Care
We Witches Comfy Hues Women Wedges,899.0,899.0,5.0,Footwear
